date,volume,dis_efas5,e0_emo1,pr_emo1,ta_emo1
1997-11-02,,0.0,0.46,0.0,12.64
1997-11-03,,0.0,1.11,0.0,14.45
1997-11-04,,0.0,0.8,0.35,13.45
1997-11-05,,0.0,0.55,0.0,15.16
1997-11-06,,0.0,0.95,0.69,13.79
1997-11-07,,0.0,0.99,0.45,12.25
1997-11-08,,0.0,0.38,0.25,10.72
1997-11-09,,0.0,0.79,0.2,14.69
1997-11-10,,0.0,0.87,0.0,11.46
1997-11-11,,0.01,0.58,0.0,11.31
1997-11-12,,0.0,0.4,0.55,7.76
1997-11-13,,0.0,0.83,0.0,7.45
1997-11-14,,0.0,0.35,0.0,7.57
1997-11-15,,0.0,0.25,0.0,8.39
1997-11-16,,0.0,0.08,0.0,8.12
1997-11-17,,0.0,0.2,0.0,8.34
1997-11-18,,0.0,0.21,0.0,9.26
1997-11-19,,0.0,0.44,0.14,11.66
1997-11-20,,0.0,0.64,0.0,11.7
1997-11-21,,0.0,0.5,0.04,10.8
1997-11-22,,0.01,0.19,0.0,7.37
1997-11-23,,0.0,0.55,0.42,8.26
1997-11-24,,0.0,0.8,0.0,7.65
1997-11-25,,0.07,0.85,0.07,10.05
1997-11-26,,0.09,0.59,1.05,10.59
1997-11-27,,0.02,0.29,0.0,10.35
1997-11-28,,0.01,0.17,0.0,9.25
1997-11-29,,0.02,0.15,1.26,8.16
1997-11-30,,0.01,0.52,0.3,10.99
1997-12-01,,0.0,1.22,0.0,10.0
1997-12-02,,0.0,1.58,0.27,12.0
1997-12-03,,0.0,1.67,0.24,9.95
1997-12-04,,0.85,1.52,0.0,6.7
1997-12-05,,0.56,0.43,7.11,2.47
1997-12-06,,0.09,0.47,0.3,3.45
1997-12-07,,0.03,0.15,0.0,2.19
1997-12-08,,0.01,0.07,0.1,0.55
1997-12-09,,0.0,0.29,0.0,6.57
1997-12-10,,0.0,0.35,0.0,6.51
1997-12-11,,0.0,0.27,0.0,8.28
1997-12-12,,0.0,0.16,0.0,8.56
1997-12-13,,0.0,0.32,0.0,7.45
1997-12-14,,0.0,0.61,0.0,4.85
1997-12-15,,0.0,0.27,0.0,3.59
1997-12-16,,0.5,0.3,0.0,3.95
1997-12-17,,0.38,0.54,7.03,6.12
1997-12-18,,0.39,0.68,2.33,11.42
1997-12-19,,0.29,0.05,1.0,10.34
1997-12-20,,0.06,0.22,1.95,8.65
1997-12-21,,0.01,0.83,0.0,8.61
1997-12-22,,0.0,0.65,0.0,8.12
1997-12-23,,0.0,0.46,0.0,9.18
1997-12-24,,0.0,0.68,0.0,9.49
1997-12-25,,0.0,0.34,0.0,8.44
1997-12-26,,0.0,0.29,0.0,9.45
1997-12-27,,0.0,0.74,0.0,8.92
1997-12-28,,0.0,0.91,0.0,6.54
1997-12-29,,0.0,0.3,0.0,4.97
1997-12-30,,0.0,0.36,0.0,7.47
1997-12-31,,0.04,0.43,0.12,9.4
1998-01-01,,0.1,0.32,0.92,8.86
1998-01-02,,0.01,0.25,0.32,5.89
1998-01-03,,0.0,0.57,0.0,9.2
1998-01-04,,0.0,0.53,0.0,11.97
1998-01-05,,0.0,0.26,0.0,8.26
1998-01-06,,0.0,0.09,0.0,6.06
1998-01-07,,0.0,0.21,0.0,5.92
1998-01-08,,0.0,0.21,0.0,5.68
1998-01-09,,0.0,0.23,0.0,5.79
1998-01-10,,0.0,0.45,0.0,8.83
1998-01-11,,0.0,0.42,0.0,9.06
1998-01-12,,0.0,0.52,0.0,10.77
1998-01-13,,0.0,0.62,0.08,12.29
1998-01-14,,0.0,0.19,0.05,8.95
1998-01-15,,0.0,0.77,0.04,6.07
1998-01-16,,0.0,0.51,0.0,7.59
1998-01-17,,0.0,1.46,0.0,8.72
1998-01-18,,0.0,0.68,0.0,7.06
1998-01-19,,0.0,0.35,0.0,7.47
1998-01-20,,0.0,2.15,0.0,12.94
1998-01-21,,0.0,2.47,0.0,6.94
1998-01-22,,0.0,0.7,0.0,3.15
1998-01-23,,0.0,0.46,0.0,3.16
1998-01-24,,0.0,0.56,0.0,5.55
1998-01-25,,0.0,0.75,0.0,7.85
1998-01-26,,0.0,0.62,0.0,2.83
1998-01-27,,0.0,0.58,0.11,5.68
1998-01-28,,0.0,0.72,0.06,7.65
1998-01-29,,0.0,0.59,0.0,7.5
1998-01-30,,0.02,0.47,0.29,10.07
1998-01-31,,0.04,0.7,0.46,8.24
1998-02-01,,0.09,0.66,1.45,9.89
1998-02-02,,0.96,0.44,0.25,10.09
1998-02-03,,0.36,0.72,8.78,9.35
1998-02-04,,0.05,0.42,0.0,10.24
1998-02-05,,0.01,0.38,0.0,7.44
1998-02-06,,0.0,0.49,0.0,6.9
1998-02-07,,0.0,0.16,0.0,4.4
1998-02-08,,0.0,0.26,0.08,2.88
1998-02-09,,0.0,0.29,0.0,4.04
1998-02-10,,0.0,0.47,0.0,7.83
1998-02-11,,0.0,0.63,0.0,8.75
1998-02-12,,0.0,0.58,0.0,8.23
1998-02-13,,0.0,0.29,0.0,7.96
1998-02-14,,0.0,0.4,0.07,6.42
1998-02-15,,0.0,0.41,0.0,5.03
1998-02-16,,0.0,0.46,0.0,5.59
1998-02-17,,0.0,0.37,0.0,7.83
1998-02-18,,0.0,0.53,0.0,9.33
1998-02-19,,0.0,1.16,0.0,10.56
1998-02-20,,0.0,1.3,0.0,10.95
1998-02-21,,0.0,0.99,0.0,10.35
1998-02-22,,0.0,0.84,0.0,11.13
1998-02-23,,0.0,2.11,0.0,8.25
1998-02-24,,0.0,2.65,0.0,7.2
1998-02-25,,0.0,2.49,0.0,8.74
1998-02-26,,0.0,1.44,0.0,7.63
1998-02-27,,0.0,1.49,0.0,10.57
1998-02-28,,0.0,1.54,0.0,9.56
1998-03-01,,0.0,1.62,0.0,11.25
1998-03-02,,0.0,1.75,0.0,9.54
1998-03-03,,0.0,1.49,0.0,8.82
1998-03-04,,0.0,1.67,0.0,11.81
1998-03-05,,0.0,1.42,0.0,15.38
1998-03-06,,0.0,2.15,0.0,14.12
1998-03-07,,0.0,1.8,0.0,12.85
1998-03-08,,0.0,2.39,0.0,15.56
1998-03-09,,0.0,3.69,0.0,14.88
1998-03-10,,0.0,4.47,0.0,9.95
1998-03-11,,0.0,2.25,0.0,10.77
1998-03-12,,0.0,2.4,0.16,9.82
1998-03-13,,0.0,2.32,0.0,9.22
1998-03-14,,0.0,2.82,0.0,7.42
1998-03-15,,0.0,2.45,0.0,8.5
1998-03-16,,0.0,2.99,0.0,10.79
1998-03-17,,0.0,3.09,0.0,11.96
1998-03-18,,0.0,3.03,0.0,14.88
1998-03-19,,0.0,3.29,0.0,14.5
1998-03-20,,0.0,2.98,0.0,14.74
1998-03-21,,0.0,3.3,0.0,14.58
1998-03-22,,0.0,2.84,0.0,13.97
1998-03-23,,0.0,1.79,0.0,12.45
1998-03-24,,0.0,1.48,0.1,10.74
1998-03-25,,0.0,2.75,0.0,8.59
1998-03-26,,0.0,2.78,0.0,11.79
1998-03-27,,0.0,2.63,0.0,11.86
1998-03-28,,0.0,2.81,0.0,14.95
1998-03-29,,0.0,2.6,0.0,14.69
